,Date,Weighted_Sentiment_Score,Like Count,Retweet Count,Follower Count,Daily_Avg_Sentiment_Score,Polarity,Tweet Volume
378,2011-02-03,0.0,0,1,57949,0.0,neutral,5
379,2011-02-04,0.0,0,0,18059,0.0,neutral,1
380,2011-02-05,-503.496,0,0,1841,-0.27349049429657796,negative,2
381,2011-02-06,120.49230000000003,0,0,17629,0.006834891372170857,neutral,5
382,2011-02-07,45.4212,2,2,4390,0.01033709604005462,neutral,16
383,2011-02-08,127015.231,0,0,219652,0.5782566559831005,positive,9
384,2011-02-09,2756.1928000000003,0,1,12394,0.2223632755143203,positive,16
385,2011-02-10,6541.2421,0,0,16202,0.40373053326749786,positive,18
386,2011-02-11,20697.1384,3,0,109841,0.18842302173992206,positive,57
387,2011-02-12,32784.092300000004,3,25,1490774,0.021990909792178978,neutral,144
388,2011-02-13,-8.288,0,0,28,-0.296,negative,1
389,2011-02-14,579.0609,0,0,801,0.7229224719101123,positive,2
390,2011-02-15,49.2517,0,0,280,0.17589892857142858,positive,2
391,2011-02-16,72.1048,0,0,1153,0.0625366869037294,positive,2
392,2011-02-17,0.0,0,0,192,0.0,neutral,1
393,2011-02-18,25.083000000000002,0,0,45,0.5574,positive,1
394,2011-02-19,52.735200000000006,0,0,1502,0.03510998668442078,neutral,4
395,2011-02-20,949.9259,0,0,1874,0.5068974919957311,positive,2
396,2011-02-21,415.7376,0,0,944,0.44039999999999996,positive,2
397,2011-02-22,62.4041,0,0,185,0.33731945945945946,positive,2
398,2011-02-23,108.33840000000001,0,0,782,0.13854015345268544,positive,2
399,2011-02-24,683.9551,0,0,1863,0.3671256575415996,positive,6
400,2011-02-25,7782.888599999999,0,0,18409,0.42277628333967077,positive,4
401,2011-02-26,1062.6495,0,0,20483,0.05187958306888639,positive,4
402,2011-02-27,36.408,0,0,123,0.296,positive,1
403,2011-02-28,0.0,0,0,18791,0.0,neutral,3
404,2011-03-01,1021.8791,0,0,8469,0.12066112882276538,positive,4
405,2011-03-02,962.6337,0,0,3455,0.2786204630969609,positive,3
406,2011-03-03,171.472,0,0,36548,0.004691693115902375,neutral,4
407,2011-03-04,0.0,0,0,18059,0.0,neutral,1
408,2011-03-05,28346.735200000003,0,0,83771,0.3383836315670101,positive,5
409,2011-03-06,-334.0923,0,0,3469,-0.09630795618333815,negative,3
410,2011-03-07,639.0207,2,0,22188,0.028797688147814332,neutral,20
411,2011-03-08,22823.5526,2,0,55350,0.41233474129209424,positive,24
412,2011-03-09,16.5594,0,0,6509,0.00254407743124904,neutral,6
413,2011-03-10,2694.9885999999997,0,0,22255,0.12109587059087844,positive,20
414,2011-03-11,-2982.1128000000003,0,4,69632,-0.0428242977770119,neutral,55
415,2011-03-12,18157.4087,0,1,73140,0.24825212534693264,positive,88
416,2011-03-13,242.76959999999997,0,0,36486,0.00665377405032067,neutral,4
417,2011-03-14,1276.854,0,0,38871,0.03284849888091379,neutral,5
418,2011-03-15,119.37200000000001,0,1,53571,0.002228253565295304,neutral,7
419,2011-03-16,1216.7966,0,0,21246,0.05727179704414948,positive,2
420,2011-03-17,-1303.4106,0,0,21782,-0.0598388853181526,negative,3
421,2011-03-18,-29.294399999999996,0,0,20020,-0.001463256743256743,neutral,5
422,2011-03-19,88.0161,0,0,18497,0.004758398659242039,neutral,3
423,2011-03-20,0.0,0,0,36473,0.0,neutral,6
424,2011-03-21,1340.022,0,0,39268,0.03412503819904247,neutral,10
425,2011-03-22,151.8184,0,0,21374,0.007102947506316085,neutral,7
426,2011-03-23,837.557,0,1,37369,0.022412550173936313,neutral,4
427,2011-03-24,0.0,0,0,38264,0.0,neutral,3
428,2011-03-25,328.7453,0,1,62123,0.005291760028330436,neutral,9
429,2011-03-26,1009.7363,0,0,40290,0.025061710101762225,neutral,10
430,2011-03-27,-409.2967,0,0,38089,-0.010745797999422406,neutral,7
431,2011-03-28,0.0,0,0,18119,0.0,neutral,2
432,2011-03-29,-428.8536,0,0,18896,-0.022695469940728196,neutral,4
433,2011-03-30,-392.83400000000006,0,1,27874,-0.014092699551569509,neutral,8
434,2011-03-31,64.824,0,0,7658,0.008464873335074431,neutral,6
435,2011-04-02,3543.8039999999996,0,0,4239,0.836,positive,1
436,2011-04-03,0.0,0,0,19426,0.0,neutral,3
437,2011-04-04,0.0,0,0,1021,0.0,neutral,2
438,2011-04-05,0.0,0,1,693,0.0,neutral,2
439,2011-04-06,0.0,0,0,221,0.0,neutral,2
440,2011-04-07,378.16949999999997,1,0,22765,0.016611152595976456,neutral,13
441,2011-04-08,-270.9111000000001,0,0,19932,-0.013591767007826615,neutral,18
442,2011-04-09,985.5376000000001,1,1,26635,0.03699882118857229,neutral,9
443,2011-04-10,40110.1123,0,1,68115,0.5888500836807798,positive,18
444,2011-04-11,29912.935100000002,0,12,722361,0.04140926515802778,neutral,97
445,2011-04-12,19668.2323,1,9,130498,0.1507051851227511,positive,104
446,2011-04-13,525.6988,0,0,19940,0.02636403209628887,neutral,7
447,2011-04-14,0.0,0,1,18872,0.0,neutral,5
448,2011-04-15,14069.3249,0,0,35474,0.396609485820601,positive,4
449,2011-04-16,2.9336,0,0,2229,0.0013161058770749215,neutral,3
450,2011-04-17,1628.9175999999998,0,0,2896,0.5624715469613258,positive,3
451,2011-04-18,53.1902,0,0,419,0.126945584725537,positive,4
452,2011-04-19,341.9618,0,0,907,0.37702513781697905,positive,4
453,2011-04-20,0.0,0,0,198,0.0,neutral,1
454,2011-04-21,482.00640000000004,0,0,944,0.5106,positive,2
455,2011-04-22,609.7299,0,0,14999,0.04065137009133943,neutral,7
456,2011-04-23,0.0,0,0,459,0.0,neutral,1
457,2011-04-24,1783.0853,0,0,4341,0.41075450357060583,positive,2
458,2011-04-25,0.0,0,0,796,0.0,neutral,2
459,2011-04-26,0.0,0,0,900,0.0,neutral,3
460,2011-04-27,117.75120000000001,0,0,466,0.25268497854077254,positive,2
461,2011-04-28,140.6282,1,0,2221,0.06328901890189019,positive,4
462,2011-04-29,-405.12039999999996,0,0,3089,-0.1311493687277436,negative,3
463,2011-05-03,781.461,0,0,55879,0.013984878040050825,neutral,6
464,2011-05-04,25.233999999999998,0,0,1333,0.018930232558139533,neutral,3
465,2011-05-05,1304.4688,1,0,21197,0.06153735258043212,positive,9
466,2011-05-06,145.4878,0,0,13719,0.010604840002915663,neutral,7
467,2011-05-07,933.5931,0,0,34434,0.027112537027356685,neutral,16
468,2011-05-08,10581.291,0,0,36182,0.2924462716267757,positive,23
469,2011-05-09,809.1171,0,0,718074,0.0011267879076529719,neutral,15
470,2011-05-10,604.9021,1,2,18942,0.03192937978358406,neutral,15
471,2011-05-11,220.38120000000006,0,2,32857,0.006706874828814026,neutral,39
472,2011-05-12,37704.732800000005,0,18,207387,0.18179278609483862,positive,110
473,2011-05-13,-244.7527,0,0,1216,-0.20127689144736843,negative,7
474,2011-05-14,841.4416,0,0,2524,0.33337622820919177,positive,4
475,2011-05-15,3009.1537999999996,0,0,11428,0.26331412320616027,positive,4
476,2011-05-16,0.0,0,0,1408,0.0,neutral,2
477,2011-05-17,817.3155,0,0,20169,0.04052335266993902,neutral,4
478,2011-05-19,102.40440000000001,0,0,1505,0.06804279069767442,positive,5
479,2011-05-20,212.9543,0,0,3651,0.05832766365379348,positive,6
480,2011-05-21,0.0,0,0,1934,0.0,neutral,1
481,2011-05-22,13052.9368,0,0,143349,0.09105704818310556,positive,8
482,2011-05-23,-18228.474400000003,0,0,33470,-0.5446212847325964,negative,3
483,2011-05-24,-374.0162,0,0,3231,-0.11575865057257816,negative,6
484,2011-05-25,0.0,0,0,101,0.0,neutral,1
485,2011-05-26,0.0,0,0,122,0.0,neutral,2
486,2011-05-27,854.1533000000001,0,0,5954,0.14345873362445416,positive,3
487,2011-05-28,0.0,0,0,196,0.0,neutral,2
488,2011-05-29,-38.91399999999997,0,0,2505,-0.015534530938123741,neutral,4
489,2011-05-30,335.0094,0,0,1683,0.19905490196078432,positive,3
490,2011-05-31,579.8763,0,0,1480,0.3918083108108108,positive,3
491,2011-06-01,0.0,0,0,412,0.0,neutral,1
492,2011-06-02,271.9563,0,0,1067,0.25487938144329897,positive,2
493,2011-06-03,6522.910800000001,0,0,54918,0.11877546159729052,positive,4
494,2011-06-04,-723.3179999999999,0,0,1449,-0.4991842650103519,negative,2
495,2011-06-05,537.1347999999999,0,1,2440,0.2200470299057763,positive,4
496,2011-06-06,10416.952200000002,0,1,16786,0.6205368559003992,positive,5
497,2011-06-07,10563.481000000002,0,0,32191,0.32815013513093727,positive,12
498,2011-06-08,807.1410000000001,0,0,5123,0.15755241069685733,positive,14
499,2011-06-09,0.0,0,0,1244,0.0,neutral,7
500,2011-06-10,-1121.6418,0,3,24568,-0.04564900899434293,neutral,29
501,2011-06-11,82.61509999999947,0,2,71788,0.0011507884106421434,neutral,46
502,2011-06-12,629566.5995,2,9,1419727,0.44343857775166967,positive,142
503,2011-06-13,0.0,0,0,1559,0.0,neutral,4
504,2011-06-14,8897.790400000002,0,1,25951,0.34285567200986444,positive,5
505,2011-06-15,1686.0744999999997,0,0,12256,0.13757135280678848,positive,6
506,2011-06-16,-217.8519,0,0,457,-0.4767,negative,1
507,2011-06-17,0.0,0,0,52,0.0,neutral,1
508,2011-06-18,245.7288,0,0,3148,0.07805870393900889,positive,4
509,2011-06-19,10263.9825,0,0,16425,0.6249,positive,1
510,2011-06-20,-649.4418,0,0,1925,-0.3373723636363636,negative,4
511,2011-06-21,14051.243199999999,0,0,24487,0.5738246089761914,positive,5
512,2011-06-22,2703.7749,0,0,33153,0.0815544566102615,positive,22
513,2011-06-23,511.10159999999996,0,2,14717,0.034723935049935456,neutral,11
514,2011-06-24,2125.7331000000004,0,2,8264,0.25716587224776194,positive,16
515,2011-06-25,-2969.3165,0,0,26119,-0.11368415712699567,negative,26
516,2011-06-26,-571.6434,0,0,33845,-0.016890039887723446,neutral,18
517,2011-06-27,851.204,0,2,79511,0.010705218014664269,neutral,20
518,2011-06-28,4937.4227,0,2,35126,0.14055518959234797,positive,28
519,2011-06-29,206.0259,0,0,2608,0.07899766104294478,positive,18
520,2011-06-30,322.7916,0,0,4025,0.08019667080745342,positive,12
521,2011-07-01,59.5034,0,0,187,0.3182,positive,1
522,2011-07-02,99.7983,0,0,1013,0.09851757156959526,positive,2
523,2011-07-03,-32.5317,0,0,72162,-0.0004508148332917602,neutral,8
524,2011-07-04,1526.8932,0,0,3466,0.440534679746105,positive,5
525,2011-07-05,1462.5558999999998,0,0,7433,0.19676522265572444,positive,6
526,2011-07-06,0.0,0,2,823,0.0,neutral,3
527,2011-07-07,1186.7592,0,0,9621,0.12335091986280013,positive,20
528,2011-07-08,1482.7032000000002,0,0,6504,0.2279678966789668,positive,13
529,2011-07-09,36.6016,0,0,4767,0.007678120411160058,neutral,3
530,2011-07-10,10465.8613,1,1,45689,0.22905739204657374,positive,26
531,2011-07-11,7694.7336,0,3,282381,0.027249184089750127,neutral,79
532,2011-07-12,55000.19439999999,0,4,485421,0.11330317639182158,positive,168
533,2011-07-13,2858.2758999999996,0,0,16687,0.17128758314855874,positive,13
534,2011-07-14,-1647.9682,0,0,3631,-0.4538606995318094,negative,11
535,2011-07-15,2405.8972999999996,0,0,16195,0.14855803025625192,positive,20
536,2011-07-16,-1937.0273999999997,0,5,42654,-0.045407238800722,neutral,20
537,2011-07-17,173.57920000000001,2,0,3573,0.04855362237762238,neutral,17
538,2011-07-18,3232.3185,1,1,8005,0.40368658673660546,positive,19
539,2011-07-19,3410.8968,0,0,28000,0.12181774285714286,positive,19
540,2011-07-20,3079.9581,0,0,31069,0.09913283658952653,positive,29
541,2011-07-21,3431.6811,0,0,28873,0.1188543310359159,positive,32
542,2011-07-22,1857.1622,0,0,5694,0.3261612574639972,positive,23
543,2011-07-23,303.03920000000005,0,0,5227,0.057975741343026604,positive,20
544,2011-07-24,663.2429,0,0,6027,0.11004527957524472,positive,15
545,2011-07-25,22065.3701,0,0,39055,0.5649819510946101,positive,19
546,2011-07-26,74450.2884,0,0,139531,0.53357525137783,positive,9
547,2011-07-27,3943.8374999999996,0,2,52612,0.07495794845478389,positive,31
548,2011-07-28,2885.3938,0,0,5497,0.5249033654720756,positive,11
549,2011-07-29,879.4858999999999,0,0,5546,0.15858021997836277,positive,19
550,2011-07-30,-136953.8891,0,2,308285,-0.4442415317545015,negative,21
551,2011-07-31,-8406.1736,0,2,51046,-0.16467194797053752,negative,25
552,2011-08-01,453.9555,0,0,1077,0.4215,positive,1
553,2011-08-02,138.04000000000002,0,0,389,0.35485861182519285,positive,2
554,2011-08-03,0.0,0,0,36196,0.0,neutral,3
555,2011-08-04,13694.4291,0,1,35989,0.38050650458460683,positive,5
556,2011-08-05,1044.9903,0,0,5312,0.19672257153614456,positive,5
557,2011-08-06,367.54560000000004,0,0,1752,0.20978630136986304,positive,4
558,2011-08-07,-1732.4163999999996,0,5,15831,-0.1093973478151048,negative,20
559,2011-08-08,22393.012,0,0,58625,0.38197035394456286,positive,15
560,2011-08-09,-99.02000000000001,0,0,6183,-0.01601487950832929,neutral,11
561,2011-08-10,57643.9062,0,0,175830,0.32783885685036684,positive,33
562,2011-08-11,119020.0616,0,4,579946,0.20522469454263298,positive,57
563,2011-08-12,29196.2608,0,10,374328,0.07799438154822647,positive,151
564,2011-08-13,-2025.7054999999998,0,0,14672,-0.1380660782442748,negative,8
565,2011-08-14,0.0,0,0,45440,0.0,neutral,16
566,2011-08-15,2828.5741,0,0,14174,0.19956075208127555,positive,16
567,2011-08-16,1683.0591000000002,0,0,24229,0.06946465392711215,positive,18
568,2011-08-17,41546.3936,0,0,86259,0.4816470582779768,positive,15
569,2011-08-18,1750.7808,0,2,31684,0.05525408066654043,positive,8
570,2011-08-19,-548.658,0,2,6495,-0.08444789903032168,negative,11
571,2011-08-20,-322.305,0,0,6772,-0.04759376845835794,neutral,10
572,2011-08-21,968.6723000000001,0,2,23486,0.0412411571866485,neutral,22
573,2011-08-22,4226.7887,0,0,49227,0.08586321937148313,positive,14
574,2011-08-23,606.982,0,1,9389,0.06464132055378062,positive,12
575,2011-08-24,-235.8123,0,1,9587,-0.024594524405506885,neutral,6
576,2011-08-25,17729.9113,0,0,130788,0.13556221748172614,positive,21
577,2011-08-26,566.1954000000001,1,0,7117,0.07954416971059287,positive,9
578,2011-08-27,11937.8974,0,0,25920,0.46056702932098764,positive,8
579,2011-08-28,0.0,0,0,3449,0.0,neutral,7
580,2011-08-29,1998.0542,0,0,3556,0.5618825084364455,positive,5
581,2011-08-30,3584.3488000000007,0,0,12792,0.2802023764853034,positive,18
582,2011-08-31,1906.9799,0,0,4495,0.4242446941045606,positive,7
583,2011-09-01,155.0744,0,0,338,0.4588,positive,1
584,2011-09-02,780.0304,0,0,1751,0.4454770988006853,positive,2
585,2011-09-03,119.9614,0,0,46809,0.002562784934521139,neutral,5
586,2011-09-04,24.775199999999998,0,1,19335,0.0012812991311543234,neutral,4
587,2011-09-05,-353.81410000000005,1,0,3257,-0.10859855739717619,negative,4
588,2011-09-06,54.019000000000005,0,0,2373,0.022764011799410032,neutral,6
589,2011-09-07,1888.3692,0,0,9259,0.2039495841883573,positive,16
590,2011-09-08,38.34,0,0,14695,0.0026090506975161624,neutral,26
591,2011-09-09,219.0936,0,0,3818,0.057384389732844425,positive,9
592,2011-09-10,3605.3624999999997,0,1,21528,0.16746539551302891,positive,29
593,2011-09-11,38434.5602,0,0,221675,0.17338247524529152,positive,73
594,2011-09-12,1652045.6727,4,22,4888014,0.3379771181700641,positive,166
595,2011-09-13,-1126.7857999999999,0,2,12654,-0.08903174778761061,negative,19
596,2011-09-14,1216.4362,0,0,6225,0.19541143775100403,positive,9
597,2011-09-15,-2015.0615000000003,0,0,32744,-0.061539869899828986,negative,15
598,2011-09-16,3115.4169,0,0,12953,0.24051701536323633,positive,21
599,2011-09-17,2248.8774,0,0,13779,0.16321049423035053,positive,12
600,2011-09-18,5243.4569,1,0,39949,0.13125048560700878,positive,28
601,2011-09-19,769.2216999999999,0,3,4104,0.1872952763574385,positive,14
602,2011-09-20,5397.2498,0,4,12927,0.4173884309024824,positive,9
603,2011-09-21,2305.1277,0,2,5370,0.4291004653760238,positive,17
604,2011-09-22,-27924.701900000004,0,0,41419,-0.6742002921364592,negative,14
605,2011-09-23,11420.6698,4,1,52395,0.21795171374045802,positive,25
606,2011-09-24,2355.5744,0,0,25153,0.0936498389854093,positive,30
607,2011-09-25,3553.1058,0,8,84506,0.04204162387296779,neutral,26
608,2011-09-26,1211.5827,0,0,7473,0.16212802087515052,positive,7
609,2011-09-27,33419.1136,0,0,89673,0.3726775461956218,positive,30
610,2011-09-28,10376.416,0,1,17892,0.5799148270273291,positive,6
611,2011-09-29,458.38109999999995,0,0,11817,0.038789972074130485,neutral,15
612,2011-09-30,3759.087,0,0,10099,0.37222368551341717,positive,13
613,2011-10-01,18.1779,0,0,969,0.018759442724458206,neutral,2
614,2011-10-02,1398.2002,0,1,2789,0.5011470250896057,positive,4
615,2011-10-03,31.671999999999997,0,0,54284,0.0005834500036843268,neutral,4
616,2011-10-04,-2095.7676,0,0,26520,-0.07902592760180996,negative,6
617,2011-10-05,368.6128,0,0,2421,0.15225642296571665,positive,7
618,2011-10-06,861.3401000000001,0,0,1370,0.628715401459854,positive,4
619,2011-10-07,469.4758,0,0,9467,0.049590767930706665,neutral,18
620,2011-10-08,10619.7387,0,0,22430,0.47346137761925994,positive,13
621,2011-10-09,25948.0643,0,0,84992,0.3053000788309488,positive,20
622,2011-10-10,2368.4794,1,0,36354,0.06514865630587265,positive,30
623,2011-10-11,18120.7207,9,19,173472,0.10444219423631125,positive,91
624,2011-10-12,-1593.5896000000016,0,2,104954,-0.015183406379816319,neutral,119
625,2011-10-13,16756.047400000003,0,1,181850,0.09214162913594098,positive,41
626,2011-10-14,1013.7379000000002,0,0,49766,0.020370090021299688,neutral,47
627,2011-10-15,7981.3676,0,7,44190,0.18058618458266398,positive,40
628,2011-10-16,2157.9467,0,2,17262,0.12499691265060241,positive,20
629,2011-10-17,224838.21540000002,0,3,2968645,0.07573758000274873,positive,29
630,2011-10-18,34325.7382,2,3,84577,0.4058279326570665,positive,48
631,2011-10-19,127417.3262,0,4,214702,0.5934502352053506,positive,51
632,2011-10-20,9037.7567,0,0,88407,0.10222897168776228,positive,36
633,2011-10-21,-5383.700900000002,0,2,110795,-0.048590673935214865,neutral,51
634,2011-10-22,9829.011100000002,0,4,30419,0.3230782993130198,positive,33
635,2011-10-23,13994.463,0,0,36808,0.38020166811562706,positive,27
636,2011-10-24,736.6789000000001,1,1,41910,0.01757680139339569,neutral,43
637,2011-10-25,63019.71230000001,1,5,128976,0.48859307732861956,positive,47
638,2011-10-26,67217.6879,2,4,194224,0.34607263502033675,positive,53
639,2011-10-27,-2668.022499999999,0,3,115489,-0.0231013619990995,neutral,50
640,2011-10-28,4633.723,1,1,207572,0.022323234123734187,neutral,49
641,2011-10-29,5597.4585,0,1,52441,0.1067361752030815,positive,49
642,2011-10-30,7882.3888,0,0,36184,0.21784183064337828,positive,46
643,2011-10-31,16362.722300000001,1,1,81823,0.1999721637641308,positive,72
644,2011-11-02,22.456000000000003,0,0,247,0.09091497975708503,positive,4
645,2011-11-03,0.0,0,0,54358,0.0,neutral,4
646,2011-11-04,723.7488000000001,0,0,19131,0.037831205896189435,neutral,3
647,2011-11-05,308.29049999999995,0,0,2048,0.15053247070312498,positive,6
648,2011-11-06,606.0153,0,0,1408,0.43040859375,positive,2
649,2011-11-07,11641.2757,0,3,74268,0.15674052725828386,positive,24
650,2011-11-08,-1508.4534999999998,0,0,15012,-0.1004831801225686,negative,17
651,2011-11-09,5.0952,0,2,26159,0.00019476319712549215,neutral,8
652,2011-11-10,37185.0265,0,2,75382,0.493274786426828,positive,47
653,2011-11-11,16894.7104,5,4,167479,0.100871169277799,positive,67
654,2011-11-12,1081252.1663,5,12,1397525,0.7736813393085861,positive,103
655,2011-11-13,-361.9185,0,0,34642,-0.010447390450897754,neutral,43
656,2011-11-14,28783.0089,0,6,152243,0.18905220329854383,positive,51
657,2011-11-15,55869.7356,0,6,161301,0.3463565474529934,positive,87
658,2011-11-16,30915.818699999996,2,6,183991,0.16802166696558132,positive,73
659,2011-11-17,1241545.3418999999,0,3,4316332,0.2876387819527446,positive,54
660,2011-11-18,13112.6432,0,4,92221,0.1421810051504473,positive,76
661,2011-11-19,17382.8514,3,4,116555,0.14912965975189169,positive,62
662,2011-11-20,208254.62840000002,1,14,413878,0.5031605472912082,positive,64
663,2011-11-21,18625.3802,0,2,94133,0.1978581845222287,positive,71
664,2011-11-22,73332.7448,7,31,932734,0.07861808116024066,positive,101
665,2011-11-23,205267.9675,5,42,1608105,0.1276421429690726,positive,244
666,2011-11-24,192873.8,2,56,2359514,0.08174101065786507,positive,214
667,2011-11-25,44042.4871,1,22,462170,0.09529025125867333,positive,140
668,2011-11-26,10540.145700000001,4,3,336755,0.03129850072157785,neutral,114
669,2011-11-27,11820.1338,0,8,828970,0.014258682136317247,neutral,122
