,Date,Tweet Volume,Polarity,Retweet,Sentiment Score,Year
2490,2017-12-28,218,positive,Yes,0.14587456773990448,2017
2491,2017-12-29,222,negative,Yes,-0.24558526769822903,2017
2492,2017-12-30,203,positive,Yes,0.09797249520743603,2017
2493,2018-01-02,4,positive,No,0.4404,2018
2494,2018-01-03,16,positive,Yes,0.7562998190045248,2018
2495,2018-01-04,28,negative,Yes,-0.020628821867251023,2018
2496,2018-01-05,12,positive,Yes,0.016976808742037393,2018
2497,2018-01-06,48,positive,Yes,0.34602612589776083,2018
2498,2018-01-07,76,positive,Yes,0.061571451600715345,2018
2499,2018-01-08,104,positive,Yes,0.06926860941028136,2018
2500,2018-01-09,160,positive,Yes,0.10189442075542661,2018
2501,2018-01-10,212,positive,Yes,0.15395072894484169,2018
2502,2018-01-11,184,positive,Yes,0.2377214303055718,2018
2503,2018-01-12,500,positive,Yes,0.47560701223432633,2018
2504,2018-01-13,24,positive,No,0.018718602620087336,2018
2505,2018-01-14,16,positive,No,0.3780137388392857,2018
2506,2018-01-15,16,negative,No,-0.2680838383838384,2018
2507,2018-01-16,36,positive,No,0.21063054347826088,2018
2508,2018-01-17,16,positive,No,0.10966077308518253,2018
2509,2018-01-18,16,positive,Yes,0.34108453608247424,2018
2510,2018-01-19,4,negative,No,0.0,2018
2511,2018-01-20,20,positive,Yes,0.36990188841201715,2018
2512,2018-01-21,8,negative,No,-0.2575541850220264,2018
2513,2018-01-22,4,negative,No,-0.7184,2018
2514,2018-01-23,8,negative,No,-0.4798719999999999,2018
2515,2018-01-24,8,negative,Yes,0.0,2018
2516,2018-01-25,16,positive,Yes,0.3428446098738515,2018
2517,2018-01-26,8,positive,No,0.1308899065420561,2018
2518,2018-01-27,16,negative,No,0.0,2018
2519,2018-01-28,28,negative,Yes,0.0,2018
2520,2018-01-29,272,positive,No,0.015545157364544211,2018
2521,2018-01-30,36,positive,Yes,0.03655232417068183,2018
2522,2018-01-31,4,negative,No,0.0,2018
2523,2018-02-02,24,positive,Yes,0.04236094063316522,2018
2524,2018-02-03,24,positive,No,0.14469913734612774,2018
2525,2018-02-04,24,positive,Yes,0.6541608586680329,2018
2526,2018-02-05,44,negative,Yes,-0.08232538823059372,2018
2527,2018-02-06,12,positive,Yes,0.3015888624030025,2018
2528,2018-02-07,116,positive,Yes,0.22024163717261602,2018
2529,2018-02-08,88,positive,Yes,0.13956562553769142,2018
2530,2018-02-09,124,positive,Yes,0.3614118544261029,2018
2531,2018-02-10,136,positive,Yes,0.3641380081689137,2018
2532,2018-02-11,176,negative,Yes,-0.03868167366192152,2018
2533,2018-02-12,368,positive,Yes,0.35144099127833994,2018
2534,2018-02-13,28,positive,Yes,0.1398049169435216,2018
2535,2018-02-14,36,positive,Yes,0.6641154170208049,2018
2536,2018-02-15,48,positive,Yes,0.5892318479981905,2018
2537,2018-02-16,544,positive,Yes,0.27246531777898647,2018
2538,2018-02-17,40,positive,No,0.013144750837108529,2018
2539,2018-02-18,560,positive,No,0.0001797341652232993,2018
2540,2018-02-19,80,positive,Yes,0.5285658492024454,2018
2541,2018-02-20,4,negative,Yes,0.0,2018
2542,2018-02-21,96,negative,No,-5.354178936660063e-05,2018
2543,2018-02-22,36,positive,No,0.3104448981723238,2018
2544,2018-02-23,52,positive,Yes,0.010461940121886278,2018
2545,2018-02-24,28,positive,No,0.052186339941648556,2018
2546,2018-02-25,12,positive,No,8.349056603773585e-05,2018
2547,2018-02-26,12,negative,No,-0.0016875662934590454,2018
2548,2018-02-27,28,positive,Yes,0.4142078765811178,2018
2549,2018-02-28,40,positive,No,0.1960229247983346,2018
2550,2018-03-01,16,positive,No,0.40047355811889973,2018
2551,2018-03-02,12,negative,No,0.0,2018
2552,2018-03-03,16,positive,Yes,0.5630196974130868,2018
2553,2018-03-04,40,positive,Yes,0.3597969729546226,2018
2554,2018-03-05,40,positive,Yes,0.36371386126266564,2018
2555,2018-03-06,16,positive,Yes,0.1111613405834989,2018
2556,2018-03-07,60,positive,Yes,0.007133447135849952,2018
2557,2018-03-08,375,positive,Yes,0.13850397269486414,2018
2558,2018-03-09,216,positive,Yes,0.3152859050096287,2018
2559,2018-03-10,152,positive,Yes,0.4181575915908352,2018
2560,2018-03-11,153,positive,Yes,0.06372877724887346,2018
2561,2018-03-12,444,positive,Yes,0.07203270641567175,2018
2562,2018-03-13,24,positive,No,0.3412481305739767,2018
2563,2018-03-14,20,positive,No,0.22537449455676517,2018
2564,2018-03-15,36,positive,No,0.23214597898546707,2018
2565,2018-03-16,12,positive,Yes,0.6869936329588014,2018
2566,2018-03-17,12,positive,Yes,0.3944265901805297,2018
2567,2018-03-18,12,positive,No,0.002549679487179487,2018
2568,2018-03-19,40,positive,No,0.29917531256959246,2018
2569,2018-03-20,32,positive,Yes,0.006740805784451032,2018
2570,2018-03-21,44,negative,Yes,-0.2165841857276695,2018
2571,2018-03-22,36,positive,Yes,0.082223097078352,2018
2572,2018-03-23,32,positive,No,0.14291551348782724,2018
2573,2018-03-24,20,positive,No,0.2603449165402124,2018
2574,2018-03-25,12,positive,No,0.44147172179813404,2018
2575,2018-03-26,24,positive,Yes,0.1036985507246377,2018
2576,2018-03-27,24,positive,Yes,0.018153092671240337,2018
2577,2018-03-28,20,positive,Yes,0.20502235593999416,2018
2578,2018-03-29,24,positive,No,0.03953072211257061,2018
2579,2018-03-30,56,positive,Yes,0.07581649306963577,2018
2580,2018-03-31,28,positive,Yes,0.1716338272658148,2018
2581,2018-04-01,12,positive,Yes,0.4019,2018
2582,2018-04-02,16,negative,No,0.0,2018
2583,2018-04-03,12,positive,No,0.7504953833372894,2018
2584,2018-04-04,68,negative,Yes,-0.2147288602553909,2018
2585,2018-04-05,36,positive,Yes,0.08375248835239306,2018
2586,2018-04-06,28,negative,Yes,-0.024758936967714296,2018
2587,2018-04-07,44,positive,Yes,0.3201092849109099,2018
2588,2018-04-08,104,positive,Yes,0.13312312943950336,2018
2589,2018-04-09,108,positive,Yes,0.5161428406909788,2018
2590,2018-04-10,144,positive,Yes,0.3681312916286741,2018
2591,2018-04-11,400,positive,Yes,0.10402074193706065,2018
2592,2018-04-12,456,positive,Yes,0.14146748986889343,2018
2593,2018-04-13,44,positive,Yes,0.4464172760325177,2018
2594,2018-04-14,24,positive,Yes,0.02158147812800634,2018
2595,2018-04-15,20,positive,Yes,0.5346352144469526,2018
2596,2018-04-16,80,positive,Yes,0.21691931930730216,2018
2597,2018-04-17,84,negative,Yes,-0.003676677613340727,2018
2598,2018-04-18,44,negative,Yes,-0.15347769437172068,2018
2599,2018-04-19,176,positive,Yes,0.11885722163526542,2018
2600,2018-04-20,1436,positive,Yes,0.12554057477393238,2018
2601,2018-04-21,176,positive,Yes,0.19921096417269415,2018
2602,2018-04-22,56,positive,No,0.3035028394133133,2018
2603,2018-04-23,32,positive,Yes,0.710162339950473,2018
2604,2018-04-24,36,positive,Yes,0.7234682043082602,2018
2605,2018-04-25,40,negative,Yes,-0.06719627024264914,2018
2606,2018-04-26,32,positive,No,0.7603819598888524,2018
2607,2018-04-27,36,positive,No,0.17259981416093664,2018
2608,2018-04-28,36,positive,No,0.004516351588384314,2018
2609,2018-04-29,24,negative,No,-0.26294225457820475,2018
2610,2018-04-30,32,positive,No,0.2546346153846154,2018
2611,2018-05-01,8,positive,No,0.2890454172366621,2018
2612,2018-05-02,28,positive,Yes,0.04929008792965628,2018
2613,2018-05-03,20,positive,Yes,0.2924923371359952,2018
2614,2018-05-04,32,positive,No,0.08108734610364413,2018
2615,2018-05-05,24,positive,No,0.09423868327402135,2018
2616,2018-05-06,36,positive,Yes,0.22305561995037307,2018
2617,2018-05-07,112,positive,Yes,0.33133157370316707,2018
2618,2018-05-08,48,positive,No,0.08619366046936908,2018
2619,2018-05-09,104,negative,Yes,-0.14677682583222765,2018
2620,2018-05-10,128,positive,Yes,0.12138596467358292,2018
2621,2018-05-11,296,positive,Yes,0.09761948110468996,2018
2622,2018-05-12,552,positive,Yes,0.08731905753361584,2018
2623,2018-05-13,52,positive,Yes,0.26095779505582134,2018
2624,2018-05-14,8,negative,Yes,-0.09171638443322461,2018
2625,2018-05-15,52,positive,Yes,0.09194241592594109,2018
2626,2018-05-16,24,positive,Yes,0.008009176366476748,2018
2627,2018-05-17,12,positive,No,0.2371944385026738,2018
2628,2018-05-18,28,positive,Yes,0.1449289090909091,2018
2629,2018-05-19,20,positive,No,0.03829009548239989,2018
2630,2018-05-20,8,positive,Yes,0.23009972654535632,2018
2631,2018-05-21,20,positive,Yes,0.18793416353383458,2018
2632,2018-05-22,36,positive,Yes,0.11247654891994917,2018
2633,2018-05-23,28,negative,Yes,-0.35400906183490205,2018
2634,2018-05-24,36,positive,Yes,0.34737747119997203,2018
2635,2018-05-25,40,positive,Yes,0.19666893441819433,2018
2636,2018-05-26,8,negative,No,0.0,2018
2637,2018-05-27,16,negative,No,-0.16124922669023423,2018
2638,2018-05-28,12,positive,Yes,0.2900388254653913,2018
2639,2018-05-29,12,negative,Yes,0.0,2018
2640,2018-05-30,28,positive,Yes,0.037768173939396174,2018
2641,2018-05-31,12,negative,No,0.0,2018
2642,2018-06-02,20,positive,Yes,0.39231026945135805,2018
2643,2018-06-03,16,negative,No,-0.24042199286442406,2018
2644,2018-06-04,16,positive,No,0.155155033557047,2018
2645,2018-06-05,12,negative,No,0.0,2018
2646,2018-06-06,36,positive,Yes,0.002973261214008626,2018
2647,2018-06-07,76,positive,Yes,0.05363170233257381,2018
2648,2018-06-08,192,negative,Yes,-0.2576952294015474,2018
2649,2018-06-09,184,positive,Yes,0.23949675313336238,2018
2650,2018-06-10,152,positive,Yes,0.2852194948721874,2018
2651,2018-06-11,248,positive,Yes,0.24245144599873006,2018
2652,2018-06-12,460,positive,Yes,0.36866750241135393,2018
2653,2018-06-13,80,positive,Yes,0.07424846153273755,2018
2654,2018-06-14,44,positive,Yes,0.36566695191032905,2018
2655,2018-06-15,40,positive,Yes,0.598562251672906,2018
2656,2018-06-16,16,positive,Yes,0.5105309139485695,2018
2657,2018-06-17,36,positive,Yes,0.38918931172427945,2018
2658,2018-06-18,16,positive,Yes,0.74600288249424,2018
2659,2018-06-19,32,negative,Yes,-0.0006542243286983519,2018
2660,2018-06-20,24,positive,No,0.09023013698630138,2018
2661,2018-06-21,32,negative,Yes,-0.2040745624270712,2018
2662,2018-06-22,44,positive,Yes,0.09674181178214149,2018
2663,2018-06-23,24,positive,Yes,0.4507625472207231,2018
2664,2018-06-24,20,positive,Yes,0.3403469588898976,2018
2665,2018-06-25,32,positive,Yes,0.2567204978955852,2018
2666,2018-06-26,60,positive,Yes,0.0630511642592154,2018
2667,2018-06-27,60,positive,Yes,0.31307649379975216,2018
2668,2018-06-28,80,positive,Yes,0.5833094035778406,2018
2669,2018-06-29,108,positive,Yes,0.6011535722794035,2018
2670,2018-06-30,132,positive,Yes,0.41760789713777424,2018
2671,2018-07-01,12,positive,Yes,0.008211899038461538,2018
2672,2018-07-02,4,positive,Yes,0.1531,2018
2673,2018-07-03,16,positive,No,0.39431025881094095,2018
2674,2018-07-04,40,positive,No,0.6593421163166397,2018
2675,2018-07-05,44,positive,Yes,0.17744000500283247,2018
2676,2018-07-06,24,positive,No,0.25338232189973614,2018
2677,2018-07-07,80,positive,Yes,0.18759174495366257,2018
2678,2018-07-08,124,positive,Yes,0.25529725595499897,2018
2679,2018-07-09,184,positive,Yes,0.3451701433606429,2018
2680,2018-07-10,92,positive,Yes,0.3038618374120956,2018
2681,2018-07-11,252,positive,Yes,0.035436278182013704,2018
2682,2018-07-12,456,positive,Yes,0.5562905840416558,2018
2683,2018-07-13,68,positive,Yes,0.3587853493049658,2018
2684,2018-07-14,80,positive,Yes,0.48911569505381186,2018
2685,2018-07-15,100,positive,Yes,0.014916664204897933,2018
2686,2018-07-16,80,positive,Yes,0.19742143884185392,2018
2687,2018-07-17,128,positive,Yes,0.019015366848197914,2018
2688,2018-07-18,116,positive,Yes,0.399338712612025,2018
2689,2018-07-19,120,positive,Yes,0.23034158127539636,2018
2690,2018-07-20,72,positive,Yes,0.29889905681313805,2018
2691,2018-07-21,80,positive,Yes,0.03236841338448837,2018
2692,2018-07-22,56,positive,Yes,0.18217531054702568,2018
2693,2018-07-23,84,positive,Yes,0.10797379504753483,2018
2694,2018-07-24,100,positive,Yes,0.20229773324957673,2018
2695,2018-07-25,116,positive,Yes,0.07467029831046448,2018
2696,2018-07-26,80,positive,Yes,0.02633516437131004,2018
2697,2018-07-27,84,positive,Yes,0.41752069400846614,2018
2698,2018-07-28,48,positive,Yes,0.11294546483656431,2018
2699,2018-07-29,48,negative,Yes,-0.022127659574468085,2018
2700,2018-07-30,112,positive,Yes,0.35931683662177477,2018
2701,2018-07-31,92,positive,Yes,0.1592949410921012,2018
2702,2018-08-01,16,positive,Yes,0.36301249094858795,2018
2703,2018-08-02,16,positive,Yes,0.024885415384615382,2018
2704,2018-08-03,36,positive,Yes,0.4426891115905822,2018
2705,2018-08-04,28,positive,Yes,0.1648807391042378,2018
2706,2018-08-05,40,positive,Yes,0.17236610700517024,2018
2707,2018-08-06,52,positive,Yes,0.44816280515201445,2018
2708,2018-08-07,96,negative,Yes,-0.42183268507660143,2018
2709,2018-08-08,80,positive,Yes,0.41406083540252714,2018
2710,2018-08-09,116,positive,Yes,0.27255131880247646,2018
2711,2018-08-10,152,positive,Yes,0.10485438281094105,2018
2712,2018-08-11,260,positive,Yes,0.299496178809365,2018
2713,2018-08-12,356,positive,Yes,0.14992234087647285,2018
2714,2018-08-13,116,positive,Yes,0.395755110495937,2018
2715,2018-08-14,144,positive,Yes,0.01532669057189283,2018
2716,2018-08-15,120,positive,Yes,0.2035285412694089,2018
2717,2018-08-16,112,negative,Yes,-0.002713710189964105,2018
2718,2018-08-17,180,negative,Yes,-0.005649559410365194,2018
2719,2018-08-18,76,positive,Yes,0.3740744914767995,2018
2720,2018-08-19,220,positive,Yes,0.4800851389715963,2018
2721,2018-08-20,148,positive,Yes,0.04780686003650643,2018
2722,2018-08-21,192,positive,Yes,0.20983577868346304,2018
2723,2018-08-22,168,positive,Yes,0.2798357474071112,2018
2724,2018-08-23,100,positive,Yes,0.38216342485137694,2018
2725,2018-08-24,100,positive,Yes,0.04332145607737862,2018
2726,2018-08-25,80,positive,Yes,0.026527683076169477,2018
2727,2018-08-26,56,positive,Yes,0.25696528989508555,2018
2728,2018-08-27,80,positive,Yes,0.5806822929437044,2018
2729,2018-08-28,140,positive,Yes,0.07587643345468244,2018
2730,2018-08-29,120,positive,Yes,0.270862066640445,2018
2731,2018-08-30,136,negative,Yes,-0.23282559379964138,2018
2732,2018-08-31,140,positive,Yes,0.4379150472909567,2018
2733,2018-09-01,12,positive,No,0.0032333333333333316,2018
2734,2018-09-02,4,negative,Yes,0.0,2018
2735,2018-09-03,88,positive,Yes,0.4005355362284279,2018
2736,2018-09-04,32,positive,Yes,0.2625831987075929,2018
2737,2018-09-05,48,negative,Yes,-0.13448272670476896,2018
2738,2018-09-06,32,positive,Yes,0.31349094951923073,2018
2739,2018-09-07,56,negative,Yes,-0.16049173037559494,2018
2740,2018-09-08,56,positive,Yes,0.47202565868590796,2018
2741,2018-09-09,92,negative,Yes,-0.3546337358755559,2018
2742,2018-09-10,120,negative,Yes,-0.013530019550514125,2018
2743,2018-09-11,292,positive,Yes,0.36731814220094705,2018
2744,2018-09-12,368,positive,Yes,0.36420558239214396,2018
2745,2018-09-13,116,positive,Yes,0.42547226873699695,2018
2746,2018-09-14,104,positive,Yes,0.776449273027379,2018
2747,2018-09-15,120,positive,Yes,0.15245544178602208,2018
2748,2018-09-16,72,positive,Yes,0.23193043401082808,2018
2749,2018-09-17,108,positive,Yes,0.7528143232506433,2018
2750,2018-09-18,100,positive,Yes,0.3316040202954478,2018
2751,2018-09-19,104,positive,Yes,0.4016754141091398,2018
2752,2018-09-20,288,positive,Yes,0.629738318982414,2018
2753,2018-09-21,88,positive,Yes,0.0041677775752051,2018
2754,2018-09-22,88,negative,Yes,-0.09217530431505559,2018
2755,2018-09-23,100,positive,Yes,0.06395252272954341,2018
2756,2018-09-24,92,positive,Yes,0.2955540324949721,2018
2757,2018-09-25,120,positive,Yes,0.45382083650046795,2018
2758,2018-09-26,164,positive,Yes,0.4078806531830547,2018
2759,2018-09-27,120,positive,Yes,0.6053267246249293,2018
2760,2018-09-28,128,positive,Yes,0.15597878796455553,2018
2761,2018-09-29,136,positive,Yes,0.038577957919103636,2018
2762,2018-09-30,112,positive,Yes,0.46217616496350367,2018
2763,2018-10-01,28,positive,Yes,0.027724737296674823,2018
2764,2018-10-02,20,positive,No,0.3001167808219178,2018
2765,2018-10-03,16,negative,No,0.0,2018
2766,2018-10-04,64,positive,Yes,0.04268362353372434,2018
2767,2018-10-05,48,positive,Yes,0.09755935773015231,2018
2768,2018-10-06,12,negative,Yes,0.0,2018
2769,2018-10-07,68,positive,Yes,0.15083529680365296,2018
2770,2018-10-08,84,positive,Yes,0.35496149124182524,2018
2771,2018-10-09,116,positive,Yes,0.20614923120377074,2018
2772,2018-10-10,228,positive,Yes,0.2226140216663357,2018
2773,2018-10-11,192,positive,Yes,0.02957563119739432,2018
2774,2018-10-12,360,positive,Yes,0.08932193409270273,2018
2775,2018-10-13,88,positive,Yes,0.4333699441337592,2018
2776,2018-10-14,140,positive,Yes,0.08987079512131345,2018
2777,2018-10-15,164,negative,Yes,-0.09447611031225202,2018
2778,2018-10-16,160,positive,Yes,0.456358978965633,2018
2779,2018-10-17,188,positive,Yes,0.3227035556448373,2018
2780,2018-10-18,260,positive,Yes,0.2444636089321511,2018
2781,2018-10-19,152,positive,Yes,0.010821402229500275,2018
2782,2018-10-20,112,positive,Yes,0.4480201761538074,2018
2783,2018-10-21,132,positive,Yes,0.45469483795383087,2018
2784,2018-10-22,136,positive,Yes,0.35814975279401545,2018
2785,2018-10-23,132,positive,Yes,0.40625884095299425,2018
2786,2018-10-24,252,positive,Yes,0.10285577150288966,2018
2787,2018-10-25,132,positive,Yes,0.45422804783826415,2018
2788,2018-10-26,124,positive,Yes,0.3417233383835057,2018
2789,2018-10-27,140,positive,Yes,0.7568293726530817,2018
2790,2018-10-28,100,positive,Yes,0.6616906523219643,2018
2791,2018-10-29,108,positive,Yes,0.3502581683224849,2018
2792,2018-10-30,104,positive,No,0.05898847487164247,2018
2793,2018-10-31,272,positive,Yes,0.1986623725701679,2018
2794,2018-11-01,60,positive,No,0.08611938775510206,2018
2795,2018-11-02,12,positive,No,0.527120858460447,2018
2796,2018-11-03,12,positive,No,0.26404351914036267,2018
2797,2018-11-04,28,negative,Yes,-0.49232227238598575,2018
2798,2018-11-05,128,positive,Yes,0.431005169069909,2018
2799,2018-11-06,24,positive,Yes,0.07068993638955912,2018
2800,2018-11-07,96,positive,Yes,0.3268630500898451,2018
2801,2018-11-08,104,positive,Yes,0.029696975670142355,2018
2802,2018-11-09,176,positive,Yes,0.49191696025550646,2018
2803,2018-11-10,128,positive,Yes,0.554238501436858,2018
2804,2018-11-11,160,positive,Yes,0.14212670537502972,2018
2805,2018-11-12,448,positive,Yes,0.2811259066717919,2018
2806,2018-11-13,276,positive,Yes,0.06509583960665373,2018
2807,2018-11-14,324,positive,Yes,0.10403652486858836,2018
2808,2018-11-15,608,positive,Yes,0.1561063069057881,2018
2809,2018-11-16,656,positive,Yes,0.38591931536157914,2018
2810,2018-11-17,396,positive,Yes,0.24166446440169245,2018
2811,2018-11-18,616,positive,Yes,0.31232103428111807,2018
2812,2018-11-19,496,positive,Yes,0.37671867307653545,2018
2813,2018-11-20,540,positive,Yes,0.2291895621468933,2018
2814,2018-11-21,680,positive,Yes,0.455912298259234,2018
2815,2018-11-22,640,positive,Yes,0.488646630747554,2018
2816,2018-11-23,520,positive,Yes,0.46233936460674263,2018
2817,2018-11-24,540,positive,Yes,0.3186082701750661,2018
2818,2018-11-25,360,positive,Yes,0.36876731214795117,2018
2819,2018-11-26,476,positive,Yes,0.07550826611877018,2018
2820,2018-11-27,476,positive,Yes,0.34727745876940513,2018
2821,2018-11-28,728,positive,Yes,0.21573129404440097,2018
2822,2018-11-29,568,positive,Yes,0.4123779507489465,2018
2823,2018-11-30,532,positive,Yes,0.4377825487402872,2018
2824,2018-12-01,32,positive,No,0.5626097088623829,2018
2825,2018-12-02,36,positive,Yes,0.36942962129733775,2018
2826,2018-12-03,12,negative,No,0.0,2018
2827,2018-12-04,36,positive,No,0.6770523602384405,2018
2828,2018-12-05,36,positive,Yes,0.20939948994605198,2018
2829,2018-12-06,16,positive,No,0.14650934699103715,2018
2830,2018-12-07,144,positive,Yes,0.26193161466106696,2018
2831,2018-12-08,56,positive,Yes,0.19057425135048656,2018
2832,2018-12-09,72,positive,Yes,0.2305466258111031,2018
2833,2018-12-10,132,positive,Yes,0.05281187220270638,2018
2834,2018-12-11,236,positive,Yes,0.20652104618459577,2018
2835,2018-12-12,396,positive,Yes,0.2651345818017126,2018
2836,2018-12-13,416,positive,Yes,0.23437747451182223,2018
2837,2018-12-14,356,positive,Yes,0.14827501732144172,2018
2838,2018-12-15,372,positive,Yes,0.3769504317447075,2018
2839,2018-12-16,404,positive,Yes,0.5010149911903689,2018
2840,2018-12-17,728,positive,Yes,0.27844599412865373,2018
2841,2018-12-18,776,positive,Yes,0.3080880268284182,2018
2842,2018-12-19,832,positive,Yes,0.06972819204164361,2018
2843,2018-12-20,812,positive,Yes,0.3853151074903387,2018
2844,2018-12-21,824,positive,Yes,0.20350499671426908,2018
2845,2018-12-22,588,positive,Yes,0.2678109232876487,2018
2846,2018-12-23,564,positive,Yes,0.3248011607019091,2018
2847,2018-12-24,548,positive,Yes,0.4367326788175782,2018
2848,2018-12-25,552,positive,Yes,0.052013036165682716,2018
2849,2018-12-26,508,positive,Yes,0.15918709660807362,2018
2850,2018-12-27,664,positive,Yes,0.3462679038159958,2018
2851,2018-12-28,744,positive,Yes,0.03868701183275167,2018
2852,2018-12-29,544,positive,Yes,0.13363004558219976,2018
2853,2018-12-30,584,positive,Yes,0.41857434938341653,2018
2854,2022-01-01,6,positive,No,0.17346571284578344,2022
2855,2022-01-02,7,positive,Yes,0.005045218622501258,2022
2856,2022-01-03,2,negative,No,0.0,2022
2857,2022-01-04,3,positive,No,0.4547877750611248,2022
2858,2022-01-05,20,positive,Yes,0.01012665554413207,2022
2859,2022-01-06,24,negative,Yes,-0.008609280844512873,2022
2860,2022-01-07,32,positive,Yes,0.16102037905266964,2022
2861,2022-01-08,51,positive,Yes,0.3774417836557185,2022
2862,2022-01-09,36,positive,Yes,0.4287779476552958,2022
2863,2022-01-10,48,positive,Yes,0.09083240693705286,2022
2864,2022-01-11,91,positive,Yes,0.11286115510318426,2022
2865,2022-01-12,78,positive,Yes,0.2634654222028307,2022
2866,2022-01-13,5,positive,No,0.17043902027027028,2022
2867,2022-01-14,2,positive,No,0.25571542732500496,2022
2868,2022-01-15,3,positive,No,0.41360022522522527,2022
2869,2022-01-16,1,negative,No,0.0,2022
2870,2022-01-17,5,positive,No,0.3166449770525242,2022
2871,2022-01-18,4,positive,Yes,0.4555636893203884,2022
2872,2022-01-19,7,positive,Yes,0.13268527059698718,2022
2873,2022-01-20,8,positive,Yes,0.6549070944929282,2022
2874,2022-01-21,8,positive,Yes,0.1200619921724271,2022
2875,2022-01-22,5,positive,Yes,0.3430902349758659,2022
2876,2022-01-23,3,positive,No,2.4709330166452776e-06,2022
2877,2022-01-24,4,positive,No,0.3291670124481328,2022
2878,2022-01-25,3,positive,No,0.3177163120567376,2022
2879,2022-01-26,4,positive,Yes,0.011131046621366554,2022
2880,2022-01-27,3,positive,No,0.10093617929562433,2022
2881,2022-01-28,3,positive,No,0.48848427335722827,2022
2882,2022-01-29,4,positive,Yes,0.2393768419069154,2022
2883,2022-01-30,10,positive,No,0.0028180966181756595,2022
2884,2022-01-31,3,negative,No,0.0,2022
2885,2022-02-01,2,positive,No,0.8851323815667154,2022
2886,2022-02-02,3,positive,Yes,0.47740025608194625,2022
2887,2022-02-03,6,positive,No,0.4036736380424746,2022
2888,2022-02-04,5,positive,Yes,0.01600532394135474,2022
2889,2022-02-05,6,positive,Yes,0.43648760956175303,2022
2890,2022-02-06,33,positive,Yes,0.285751706694022,2022
2891,2022-02-07,14,positive,Yes,0.005484861626620064,2022
2892,2022-02-08,34,negative,Yes,-0.39045322506387975,2022
2893,2022-02-09,23,negative,Yes,-0.09507240298739186,2022
2894,2022-02-10,97,positive,Yes,0.4778956301246504,2022
2895,2022-02-11,79,positive,Yes,0.10458853931675763,2022
2896,2022-02-12,87,negative,Yes,-0.2750751032976079,2022
2897,2022-02-13,3,positive,No,0.12770957309184994,2022
2898,2022-02-14,9,positive,Yes,0.188035261877136,2022
2899,2022-02-15,4,positive,No,0.3781014264366255,2022
2900,2022-02-16,6,negative,No,-0.06834056541000542,2022
2901,2022-02-17,6,positive,No,0.11896193850789574,2022
2902,2022-02-18,5,positive,Yes,0.00852833489157644,2022
2903,2022-02-19,2,positive,No,0.02401663479923518,2022
2904,2022-02-20,6,positive,Yes,0.5765903567318758,2022
2905,2022-02-21,6,positive,Yes,0.33992489331436704,2022
2906,2022-02-22,2,positive,Yes,0.5394298687089716,2022
2907,2022-02-23,2,positive,Yes,0.8024769462884732,2022
2908,2022-02-24,7,positive,Yes,0.3037981584501927,2022
2909,2022-02-25,7,positive,Yes,0.5492187338438277,2022
2910,2022-02-26,3,negative,No,-0.06780295566502463,2022
2911,2022-02-27,8,positive,Yes,0.06783671276426642,2022
2912,2022-02-28,5,positive,Yes,0.6318994614003591,2022
2913,2022-03-01,1,positive,No,0.5719,2022
2914,2022-03-02,7,negative,Yes,-0.387715081890864,2022
2915,2022-03-03,9,positive,Yes,0.7455127943416376,2022
2916,2022-03-04,3,positive,Yes,0.12847400257400257,2022
2917,2022-03-05,14,positive,No,0.5449338282078473,2022
2918,2022-03-06,19,positive,Yes,0.4441502967137087,2022
2919,2022-03-07,21,positive,Yes,0.5019013008803835,2022
2920,2022-03-08,31,negative,Yes,-0.24658928668254715,2022
2921,2022-03-09,15,positive,Yes,0.29295600445806635,2022
2922,2022-03-10,80,positive,Yes,0.373233693493234,2022
2923,2022-03-11,91,positive,Yes,0.0552932193736276,2022
2924,2022-03-12,108,positive,Yes,0.13512200359559493,2022
2925,2022-03-13,1,positive,No,0.743,2022
2926,2022-03-14,14,positive,Yes,0.1937014529529552,2022
2927,2022-03-15,9,positive,Yes,0.4233188289112534,2022
2928,2022-03-16,10,positive,Yes,0.01759652046478327,2022
2929,2022-03-17,8,positive,Yes,0.08293171430241393,2022
2930,2022-03-18,7,negative,Yes,-0.41163698219476746,2022
2931,2022-03-19,9,positive,Yes,0.3094341453844448,2022
2932,2022-03-20,14,positive,Yes,0.04041164697706739,2022
2933,2022-03-21,7,positive,Yes,0.01584846648996593,2022
2934,2022-03-22,10,positive,Yes,0.7752994551138901,2022
2935,2022-03-23,12,negative,Yes,-0.10014797495847705,2022
2936,2022-03-24,7,positive,Yes,0.04402589100942745,2022
2937,2022-03-25,9,positive,Yes,0.7302234673162808,2022
2938,2022-03-26,4,negative,Yes,0.0,2022
2939,2022-03-27,2,positive,No,0.13663969795037756,2022
2940,2022-03-28,4,positive,Yes,0.45457802454704854,2022
2941,2022-03-29,3,positive,Yes,0.5395006076388889,2022
2942,2022-03-30,5,positive,Yes,0.01521974522292994,2022
2943,2022-03-31,8,positive,Yes,0.03179028802666031,2022
2944,2022-04-01,5,positive,Yes,0.5031937734603474,2022
2945,2022-04-02,16,positive,Yes,0.005839521032130418,2022
2946,2022-04-03,3,negative,Yes,-0.22511362763915546,2022
2947,2022-04-04,12,positive,Yes,0.5814488872648284,2022
2948,2022-04-05,13,positive,Yes,0.4721577239925921,2022
